label_value,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Unemployment rate,Inflation rate,GDP,Age Code,Nationality
1,2,39,1,9003,1,1,19,4,4,120.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,1,4,9773,1,3,12,2,9,137.0,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,1,39,1,8014,0,37,37,9,7,122.0,1,0,1,0,1,0,0,12.4,0.5,1.79,1,1
0,1,17,4,9670,1,1,37,7,7,111.1,1,0,0,0,0,0,0,8.9,1.4,3.51,1,1
0,1,17,2,9147,1,19,19,4,8,127.3,0,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,44,1,9070,1,19,38,4,0,140.0,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,43,1,9991,0,12,12,9,9,120.0,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,2,39,1,9991,0,1,1,194,131,128.4,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,39,1,8014,0,37,37,9,8,103.5,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,17,2,8014,0,37,34,0,0,117.6,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9147,1,1,38,4,5,152.0,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,17,5,9556,1,19,19,9,8,121.3,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,39,1,9070,1,37,37,9,10,118.0,0,0,1,1,1,1,0,16.2,0.3,-0.92,0,1
1,1,39,1,9670,1,38,19,9,8,122.9,0,0,1,0,1,0,0,13.9,-0.3,0.79,1,1
1,1,1,1,9500,1,1,1,4,10,145.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,43,1,8014,0,34,34,0,99,110.0,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9500,1,38,37,7,5,131.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,2,9500,1,1,37,4,4,126.1,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,1,3,9147,1,1,38,7,7,120.1,0,0,1,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,39,1,9003,1,3,1,5,9,130.0,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
1,1,1,2,9773,1,19,1,4,5,122.2,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,1,4,9119,1,37,37,9,5,107.5,1,0,0,1,1,1,0,11.1,0.6,2.02,1,1
0,1,17,1,9238,1,19,19,5,4,116.5,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,2,39,1,8014,0,19,19,9,7,102.5,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,7,1,9130,1,2,38,2,3,140.0,1,0,0,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,17,3,9238,1,3,3,2,2,124.9,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9130,1,34,36,0,90,107.5,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9500,1,19,3,9,4,121.5,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,43,1,9991,0,37,2,9,4,126.5,1,0,0,0,1,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9003,1,1,37,4,7,110.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9070,1,1,12,5,8,110.4,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9070,1,1,1,3,5,127.2,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,2,39,1,9991,0,37,19,9,3,151.1,0,0,0,1,1,0,0,16.2,0.3,-0.92,0,1
1,2,39,1,9991,0,34,34,0,0,114.6,1,0,0,1,0,0,0,7.6,2.6,0.32,0,1
0,1,1,2,9556,1,38,1,9,3,116.3,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,38,38,7,7,136.3,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9003,1,19,19,4,4,107.5,0,0,0,0,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9500,1,1,1,5,1,155.6,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,1,19,9,9,132.0,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
1,1,17,4,9670,1,19,37,9,99,106.1,1,1,1,0,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9070,1,19,19,5,5,131.3,0,0,0,1,1,1,0,12.4,0.5,1.79,1,1
1,1,1,1,9853,1,19,19,9,9,97.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,1,9130,1,12,12,2,8,128.2,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9500,1,3,38,3,7,169.7,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,34,38,4,7,127.3,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,17,3,9238,1,19,19,7,8,121.5,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,2,9500,1,19,1,5,5,128.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9238,1,38,38,9,9,156.5,1,1,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,3,9500,1,1,1,4,4,129.3,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,2,9500,1,37,37,5,7,127.5,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,3,39,1,9991,0,37,1,9,2,170.0,0,0,0,1,1,0,0,9.4,-0.8,-3.12,0,1
1,1,39,1,9003,1,37,37,9,4,140.0,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,9003,1,19,1,9,1,130.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,44,1,9130,1,37,37,6,6,150.0,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,1,39,1,171,1,37,37,9,9,100.8,0,1,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9670,1,38,37,7,5,126.4,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
1,1,18,2,9147,1,3,3,5,7,119.1,1,0,1,0,0,0,0,10.8,1.4,1.74,1,1
1,1,18,1,9130,1,3,3,5,2,137.8,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
0,1,1,2,9853,1,37,19,9,8,137.5,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,6,17,3,8014,0,19,1,5,90,115.0,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1
1,1,7,1,9003,1,3,19,2,10,140.0,0,0,0,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,43,1,9130,1,3,3,3,4,150.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,39,1,9556,1,38,38,191,193,120.0,0,0,1,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9500,1,5,1,2,5,136.7,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,18,2,9556,1,3,3,2,2,115.5,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,1,17,1,9147,1,37,1,9,9,123.7,1,0,1,1,0,1,0,11.1,0.6,2.02,1,1
1,2,1,1,9991,0,37,37,6,3,129.2,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,17,5,9085,1,1,38,4,7,122.2,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,1,3,171,1,12,19,9,3,151.6,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,9500,1,1,19,4,10,111.8,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,1,1,9130,1,3,1,2,4,134.9,1,0,1,1,0,0,0,15.5,2.8,-4.06,1,1
0,2,39,1,9500,1,19,37,6,6,120.0,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,6,9500,1,4,12,5,9,119.8,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,1,9670,1,3,19,5,5,121.6,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9238,1,19,38,5,8,133.5,0,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,17,4,171,1,38,38,9,9,117.0,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9003,1,4,1,2,4,120.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,39,1,9147,1,37,1,9,1,122.7,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9991,0,37,37,1,1,161.9,0,0,0,1,1,0,0,16.2,0.3,-0.92,0,1
0,1,16,4,9254,1,38,37,9,7,118.7,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,39,1,9119,1,37,37,9,8,160.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,0,1
0,1,43,1,9500,1,19,19,7,7,138.6,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,43,1,9003,1,1,38,4,7,125.0,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9085,1,38,38,4,9,119.1,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9670,1,1,1,9,8,149.5,1,0,0,1,1,1,0,11.1,0.6,2.02,1,1
0,1,1,1,9238,1,19,19,9,9,149.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,6,9070,1,1,1,9,9,123.2,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9238,1,3,3,3,3,111.6,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,2,43,1,9500,1,3,3,2,2,115.0,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,39,1,8014,0,34,34,0,0,100.0,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9500,1,19,1,9,5,145.0,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,43,2,9254,1,19,19,9,9,126.0,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,1,1,9853,1,37,19,6,7,116.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,1,1,9670,1,1,1,2,2,130.8,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,2,39,1,9254,1,1,19,9,9,148.3,0,0,0,1,1,0,0,10.8,1.4,1.74,0,1
0,1,1,1,9085,1,38,19,9,3,112.7,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,1,2,9254,1,1,19,9,9,129.9,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
0,1,1,1,9500,1,1,1,9,4,117.0,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,43,1,9773,1,1,1,9,6,110.0,0,0,1,0,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,5,9500,1,1,1,9,9,127.8,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,1,2,9991,0,1,3,4,2,113.2,0,0,0,0,1,0,0,7.6,2.6,0.32,1,1
1,4,39,1,9500,1,37,37,9,9,130.0,0,0,1,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,17,6,9238,1,1,3,4,2,131.7,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,43,1,9500,1,29,38,90,3,131.0,1,0,0,1,0,1,0,7.6,2.6,0.32,1,1
1,1,1,3,9773,1,1,19,9,9,136.1,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,4,9500,1,19,38,5,5,118.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,17,2,9773,1,37,38,5,5,129.5,1,0,1,0,0,0,0,10.8,1.4,1.74,1,1
1,1,1,1,9254,1,19,19,4,6,120.7,0,0,1,0,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9773,1,1,3,3,7,113.0,1,0,0,1,1,1,0,12.4,0.5,1.79,1,1
0,1,1,1,9070,1,37,37,5,7,136.3,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
1,1,1,5,9070,1,37,37,9,9,124.8,1,0,0,0,1,0,0,10.8,1.4,1.74,1,1
0,1,17,6,9500,1,1,19,4,4,129.9,0,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,7,3,9130,1,19,37,90,5,130.0,0,0,1,0,0,0,0,12.7,3.7,-1.7,1,1
1,1,17,4,9773,1,2,37,9,9,115.8,1,0,1,0,0,0,0,8.9,1.4,3.51,1,1
0,1,17,2,9254,1,1,4,4,4,127.7,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,17,1,9853,1,34,34,0,0,118.9,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,1,1,171,1,3,37,9,9,142.7,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,4,39,1,9500,1,38,19,5,7,140.0,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,2,39,1,8014,0,38,37,5,3,110.5,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9238,1,1,1,9,8,118.9,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,1,9147,1,38,38,9,9,126.5,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,17,5,9238,1,38,37,9,9,126.0,0,0,1,0,0,0,0,13.9,-0.3,0.79,1,1
0,1,39,1,9500,1,1,19,4,8,122.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9853,1,37,37,9,9,95.5,0,0,1,0,0,0,0,10.8,1.4,1.74,1,1
1,1,17,1,9119,1,1,3,4,2,123.0,0,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,1,1,2,9085,1,37,19,90,90,137.3,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,5,39,1,9991,0,37,37,9,9,138.1,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
0,1,7,1,9147,1,38,38,1,9,130.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9500,1,19,37,5,5,142.3,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9238,1,38,19,9,5,121.6,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,6,9147,1,37,37,9,9,132.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,2,9238,1,19,38,7,6,128.6,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,44,1,9003,1,1,19,9,7,120.0,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,2,39,1,9991,0,36,14,9,10,130.0,1,0,0,1,1,0,0,9.4,-0.8,-3.12,0,1
1,1,43,1,8014,0,37,37,9,9,100.0,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,2,44,1,9085,1,37,37,192,192,160.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9773,1,38,38,6,3,116.5,0,0,0,1,1,1,0,10.8,1.4,1.74,1,1
1,1,1,3,9773,1,19,38,8,3,133.7,1,0,1,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,53,1,9147,1,1,19,143,172,133.8,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,17,1,171,1,37,19,5,9,130.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,39,1,9130,1,3,34,3,0,120.0,0,0,1,0,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9085,1,37,38,7,5,106.0,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,17,2,9670,1,37,38,5,8,121.7,0,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,42,1,9773,1,34,34,0,0,122.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,15,1,9254,1,1,3,3,3,142.5,1,0,0,0,1,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9070,1,1,37,9,9,105.1,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,1,2,9500,1,19,19,9,9,125.8,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,43,1,9556,1,37,37,9,9,128.0,1,0,0,0,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9147,1,1,4,9,10,121.8,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,18,2,9238,1,19,37,5,7,129.9,1,0,0,1,1,1,0,10.8,1.4,1.74,1,1
0,1,1,2,9500,1,19,19,7,7,120.8,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,3,9238,1,1,1,9,9,129.3,0,0,0,1,0,1,1,16.2,0.3,-0.92,1,62
1,1,17,2,9670,1,19,19,5,4,129.4,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,44,1,9085,1,38,37,9,4,150.0,1,0,0,1,1,1,0,12.4,0.5,1.79,1,1
1,1,1,1,9130,1,3,19,2,4,131.0,1,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,17,3,9670,1,1,38,4,7,138.4,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
1,1,17,2,9670,1,1,19,5,5,119.2,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,17,3,171,1,19,1,5,4,137.6,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,39,2,9119,1,37,37,5,5,128.0,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9003,1,3,3,4,2,180.4,0,0,1,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,5,9500,1,19,37,7,7,133.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,17,4,9254,1,38,37,5,7,111.7,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,39,1,9500,1,3,37,2,10,184.0,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9070,1,1,1,1,5,131.8,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9238,1,1,1,4,4,124.8,0,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,17,1,9773,1,1,38,9,8,131.5,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9500,1,37,19,7,7,133.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,2,7,1,9670,1,37,37,7,7,110.0,0,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9147,1,37,38,9,8,133.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,44,1,9003,1,38,38,9,5,130.0,0,0,1,0,1,0,0,16.2,0.3,-0.92,1,1
1,2,43,1,9773,1,37,37,5,0,160.0,0,0,1,0,1,0,0,12.7,3.7,-1.7,0,1
0,1,1,2,9500,1,4,2,2,3,127.3,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
1,1,44,1,9085,1,1,1,4,4,130.0,1,1,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9500,1,1,37,9,7,143.3,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,44,1,9003,1,37,37,9,6,140.0,1,0,0,1,1,1,0,12.4,0.5,1.79,1,1
1,1,39,1,9991,0,19,38,9,8,140.9,0,1,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,17,4,9773,1,1,1,5,5,125.8,0,0,1,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,171,1,1,38,5,7,137.5,1,0,1,0,1,0,0,12.7,3.7,-1.7,1,1
0,1,42,1,9500,1,1,2,9,3,130.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9119,1,37,37,9,4,98.6,0,0,1,0,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9670,1,1,1,9,10,126.7,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,42,1,9500,1,19,19,9,9,100.0,0,0,1,1,1,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9147,1,12,3,4,3,118.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9254,1,37,37,90,90,100.0,0,0,0,1,1,0,0,7.6,2.6,0.32,0,1
0,1,1,3,9500,1,19,38,7,7,126.5,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9670,1,19,38,9,7,146.2,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,2,9070,1,19,1,9,3,123.7,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,44,1,9085,1,37,19,9,10,160.0,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,37,1,9,9,135.9,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9500,1,19,1,5,5,147.5,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,1,9119,1,19,38,9,7,133.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,17,1,9254,1,3,19,4,4,116.9,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,2,39,1,9853,1,37,37,7,8,103.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,0,1
0,1,1,1,9238,1,1,38,4,5,144.7,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,7,1,8014,0,37,38,0,5,130.0,0,0,0,0,0,0,0,12.7,3.7,-1.7,1,1
0,1,17,6,9254,1,1,1,4,3,120.5,1,0,0,1,1,0,0,11.1,0.6,2.02,1,1
1,2,39,1,9070,1,37,37,9,10,126.3,0,0,0,0,1,0,0,10.8,1.4,1.74,1,1
1,1,17,1,9853,1,38,19,4,10,122.3,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,3,9500,1,38,38,5,7,122.7,1,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,1,1,9670,1,19,3,4,0,137.9,1,0,0,0,1,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9147,1,1,19,3,3,133.9,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,7,1,8014,0,19,1,5,10,130.0,1,0,1,0,0,0,0,13.9,-0.3,0.79,1,1
0,1,43,4,9147,1,37,37,9,9,117.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,42,1,9500,1,37,1,9,4,133.4,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9500,1,37,37,9,9,130.3,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,39,1,9085,1,2,3,4,7,173.3,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9238,1,19,37,4,7,148.9,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,42,1,9853,1,1,19,4,7,111.3,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,4,1,5,5,131.6,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,17,3,9500,1,3,2,3,3,126.4,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,17,1,9773,1,19,38,9,9,121.7,1,0,0,1,1,1,0,12.7,3.7,-1.7,1,1
1,1,51,1,9991,0,1,4,4,10,118.1,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,39,1,9991,0,38,19,9,10,142.7,0,0,1,1,1,1,0,16.2,0.3,-0.92,1,1
0,1,1,1,9500,1,38,37,7,8,147.9,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,1,3,9500,1,37,37,9,9,141.5,1,0,1,0,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9773,1,1,19,4,4,124.5,0,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,1,3,9254,1,19,37,4,7,116.8,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,1,3,9500,1,19,19,5,8,124.9,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,1,2,9238,1,37,38,9,8,139.2,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,6,9500,1,38,19,3,3,113.5,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,17,1,9500,1,38,38,7,7,131.5,0,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,39,1,9500,1,19,37,9,9,120.0,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9238,1,4,5,2,2,126.2,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,18,2,9500,1,19,1,5,5,128.9,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,1,9254,1,38,38,5,8,110.8,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,17,1,9085,1,37,37,9,9,150.8,1,0,0,1,0,0,1,15.5,2.8,-4.06,1,14
0,1,5,5,9254,1,1,37,9,7,119.6,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,4,43,1,9238,1,37,37,9,9,110.0,0,0,1,1,0,0,0,13.9,-0.3,0.79,1,1
1,1,1,2,9670,1,19,1,9,4,117.7,1,0,1,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9773,1,1,1,5,5,129.3,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
1,1,1,3,9500,1,3,1,2,5,133.8,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,171,1,1,40,4,3,149.9,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,39,1,9991,0,37,19,9,2,121.9,0,0,0,0,0,0,0,12.7,3.7,-1.7,0,1
0,1,1,1,9500,1,37,37,9,9,138.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,171,1,19,38,5,5,131.8,1,0,1,1,0,0,0,8.9,1.4,3.51,1,1
1,1,43,1,9991,0,37,37,9,9,100.0,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,2,39,1,9991,0,38,38,1,4,138.7,0,0,0,1,1,0,0,10.8,1.4,1.74,0,1
0,1,1,1,9500,1,19,19,9,7,136.6,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,1,9130,1,3,1,2,4,151.0,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,7,1,9119,1,34,34,90,90,130.0,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9500,1,19,19,3,6,124.3,1,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,1,1,9238,1,1,1,3,3,125.7,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,1,1,9085,1,1,1,4,4,106.7,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,17,1,9773,1,1,38,90,8,132.8,1,0,0,0,1,0,0,10.8,1.4,1.74,1,1
0,2,1,1,8014,0,37,37,0,0,162.9,1,0,0,1,1,0,0,7.6,2.6,0.32,0,1
0,1,17,5,9500,1,1,1,4,4,127.6,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,6,171,1,19,37,5,5,126.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,1,6,9500,1,37,1,5,5,126.8,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,2,39,1,9003,1,37,37,9,9,155.8,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
